parent_asin,pagerank_score,pagerank_normalized,title,brand,subcategory,main_category,price,average_rating,rating_number,image_url
B00QFUIJ4S,0.4290509332116738,0.0,Bosch 00428216 Filter-Micro,Bosch,Parts & Accessories,Tools & Home Improvement,17.99,3.0,1,https://m.media-amazon.com/images/I/51-CikiXfAL._AC_SL1000_.jpg
B00QJR9W4S,0.4290509332116738,0.0,2 Pack - 131763310 Washer Door Strike For Frigidaire Electrolux,Frigidaire,Washer Parts & Accessories,Tools & Home Improvement,,4.4,32,https://m.media-amazon.com/images/I/61WYpeJaF2L._AC_SL1500_.jpg
B00U0JWLUI,0.4290509332116738,0.0,Samsung DC97-05280S Assy Damper,Samsung,Parts & Accessories,Appliances,23.36,4.3,13,https://m.media-amazon.com/images/I/41UE+k4mApL._AC_SL1500_.jpg
B00U1S3UHQ,0.4290509332116738,0.0,Lg MAN61844501 Refrigerator Door Bin Genuine Original Equipment Manufacturer (OEM) Part,Kenmore,Bins,Amazon Home,,4.2,18,https://m.media-amazon.com/images/I/51DK95-HwZL._AC_SL1000_.jpg
B00Y1TI65W,0.4290509332116738,0.0,330190 Whirlpool Range Stove Top Burner Control Knob,Whirlpool,Knobs,Tools & Home Improvement,,5.0,1,https://m.media-amazon.com/images/I/81IXz+s-A3L._AC_SL1500_.jpg
B00YD2WSLK,0.4290509332116738,0.0,Replacement for JCD2389DEB Refrigerator Water Filter - Compatible with UKF7003 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,,13.99,1.0,1,https://m.media-amazon.com/images/I/71cJKVDOGOL._AC_SL1500_.jpg
B00YD31DEC,0.4290509332116738,0.0,Replacement Kenmore/Sears 79577552600 Refrigerator Water Filter - Compatible Kenmore/Sears 46-9990 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Tools & Home Improvement,19.99,5.0,1,https://m.media-amazon.com/images/I/61EF3ldLEKL._AC_SL1500_.jpg
B00YD36LBW,0.4290509332116738,0.0,"Replacement for Frigidaire FRS6HR35KW0 Refrigerator Water Filter - Compatible with Frigidaire WF1CB, WFCB Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Amazon Home,6.99,4.9,9,https://m.media-amazon.com/images/I/81AgWcPJceL._AC_SL1500_.jpg
B00YD3BIU6,0.4290509332116738,0.0,"2-Pack Replacement for Samsung RF265AAWP/XAA-0000 Refrigerator Water Filter - Compatible with Samsung DA29-00003G, Samsung DA29-00003B, Samsung DA29-00003A Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Amazon Home,23.99,5.0,1,https://m.media-amazon.com/images/I/71fougcFF5L._AC_SL1500_.jpg
B00YD3JWJK,0.4290509332116738,0.0,2-Pack Replacement for KitchenAid KFCS22EVBL1 Refrigerator Water Filter - Compatible with KitchenAid 4396395 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Amazon Home,21.99,5.0,1,https://m.media-amazon.com/images/I/714lNOKxXHL._AC_SL1500_.jpg
B00YD3M3NW,0.4290509332116738,0.0,Replacement for for KitchenAid KBFS22EWMS7 Refrigerator Water Filter - Compatible with with KitchenAid 4396395 Fridge Water Filter Cartridge,Upstart Battery,Water Filters,Amazon Home,10.99,4.3,11,https://m.media-amazon.com/images/I/71x+TRdePwL._AC_SL1500_.jpg
B00YD3SLQK,0.4290509332116738,0.0,"Replacement for LG LSC27931ST Refrigerator Water Filter - Compatible with LG LT600P, 5231JA2006A, 5231JA2006B Fridge Water Filter Cartridge",Upstart Battery,Water Filters,Appliances,19.99,3.6,8,https://m.media-amazon.com/images/I/61EF3ldLEKL._AC_SL1500_.jpg
B00YU2MGTM,0.4290509332116738,0.0,Upstart Battery 3-Pack Replacement for Holmes HM1855 Humidifier Filter - Compatible with Holmes HWF65 Type C Air Filter,Upstart Battery,Humidifier Parts & Accessories,Amazon Home,,4.5,2,https://m.media-amazon.com/images/I/7123BvX+dUL._AC_SL1500_.jpg
B013TM9H9A,0.4290509332116738,0.0,Bertazzoni PROFS30XV Professional Series Electric Single Wall Oven,Bertazzoni,Single Wall Ovens,Appliances,,5.0,1,https://m.media-amazon.com/images/I/71zvR0lVQAL._AC_SL1500_.jpg
B0156NCTB8,0.4290509332116738,0.0,Whirlpool 12550116Q Freezer Door Gasket,Whirlpool,Freezer Parts & Accessories,Tools & Home Improvement,,3.5,19,https://m.media-amazon.com/images/I/41dTesHmTSL._AC_SL1015_.jpg
B0156NF0VY,0.4290509332116738,0.0,Whirlpool W10300022 8 Cube Ice Maker Assembly,Whirlpool,Parts & Accessories,Tools & Home Improvement,,3.7,4,https://m.media-amazon.com/images/I/81ea2LAl4rL._AC_SL1500_.jpg
B0156NIP84,0.4290509332116738,0.0,FRIGIDAIRE 154860103 Dispenser,Frigidaire,Parts & Accessories,Tools & Home Improvement,,5.0,2,https://m.media-amazon.com/images/I/517uhSkxxlL._AC_SL1000_.jpg
B017RM0WJ2,0.4290509332116738,0.0,"LifeSupplyUSA Complete Filter Kit Compatible with Shark Rotator Pro Lift-Away NV500 HEPA Filter & Foam Filter Kit, Compare to Part # XHF500 & XFF500",Lifesupplyusa,Unknown,Appliances,,4.5,2,https://m.media-amazon.com/images/I/81D0pgTje0S._AC_SL1500_.jpg
B01AQHT35O,0.4290509332116738,0.0,Samsung DA97-11867A Assembly Lever Dispenser,Samsung,Parts & Accessories,Tools & Home Improvement,42.0,4.3,53,https://m.media-amazon.com/images/I/61+AUIntPeL._AC_SL1500_.jpg
B01DVU22MO,0.4290509332116738,0.0,Honeywell HM700ACYL2 Replacement Cansiter for Electrode Humidifier,Honeywell,Humidifier Parts & Accessories,Amazon Home,175.36,4.7,23,https://m.media-amazon.com/images/I/41DLP5BzKzL._AC_SL1500_.jpg
B01F6FW0Y2,0.4290509332116738,0.0,"Water Filter Tree Filter Better Drink Better, Compatible with Maytag UKF8001 model, 2 pack",Water Filter Tree Filter Better Drink Better,Water Filters,Tools & Home Improvement,,4.3,19,https://m.media-amazon.com/images/I/71lb7VSE9rL._AC_SL1057_.jpg
B01FFBYHG6,0.4290509332116738,0.0,"ZLINE 40\" Ducted Wall Mount Range Hood Insert in Stainless Steel (698-40)",Z Line Kitchen And Bath,Range Hoods,Appliances,,4.5,8,https://m.media-amazon.com/images/I/511eV+WmmjL._AC_SL1500_.jpg
B01KKLYOAU,0.4290509332116738,0.0,"Edgewater Parts W10730972, AP6023956, PS11757304 Pump Compatible With Whirlpool Washer WPW10730972 (Fits Models: WFW, MHW, 110, 3LC, CET And More)",Edgewater Parts,Drain Pumps,Appliances,32.85,4.2,5,https://m.media-amazon.com/images/I/71EHHw2pHFL._AC_SL1500_.jpg
B01KR7A0XC,0.4290509332116738,0.0,"Whirlpool W10842407 Drain and Fill Hose Assembly, White",Whirlpool,Hoses,Tools & Home Improvement,85.57,4.0,38,https://m.media-amazon.com/images/I/71WTTIqOZEL._AC_SL1500_.jpg
B01LWT2O0B,0.4290509332116738,0.0,"Brew & Save Coffee Paper Filters, 100 Count Per Box (100x)",Brew & Save,Disposable Filters,Amazon Home,,3.2,4,https://m.media-amazon.com/images/I/81M3T2zo7-L._AC_SL1500_.jpg
B01M5IWWJ2,0.4290509332116738,0.0,"Igloo 5.1 Cubic Foot Chest Freezer with Dry Erase Board Top, Black",Igloo,Chest Freezers,,,3.3,6,https://m.media-amazon.com/images/I/71ySkC69IbL._AC_SL1500_.jpg
B01MQ2BJ8Q,0.4290509332116738,0.0,"EXP8194001 Door Cable KIT (Replaces 8194001 AP3775412 PS972325 8270018) For Whirlpool, Admiral, Estate, Inglis, Kenmore, KitchenAid, Roper, Maytag, Crosley",Xpartco,Dishwasher Parts & Accessories,Tools & Home Improvement,13.0,4.4,17,https://m.media-amazon.com/images/I/51DaDfJwVnL._AC_SL1358_.jpg
B01N9XL9WM,0.4290509332116738,0.0,"KOBE RAX2830SQB-WM-2 Brillia 30-inch Wall Mount Range Hood, 3-Speed, 650 CFM, Fits Ceiling Height 7'-9'",Kobe,Range Hoods,Appliances,,5.0,2,https://m.media-amazon.com/images/I/51XDpFK6TdL._AC_SL1000_.jpg
B01NA7B6OY,0.4290509332116738,0.0,"LG DLEC888W 24\" Electric Dryer with 4.2 cu. ft. Capacity, in White",Lg,Dryers,Appliances,,3.8,4,https://m.media-amazon.com/images/I/61ecECs5f2L._AC_SL1080_.jpg
B0744QQ9VR,0.4290509332116738,0.0,"OEM Samsung Refrigerator Door Bin Basket Shelf Tray Assembly Originally Shipped With: RS25H5111BC, RS25H5111BC/AA, RS25H5111BC/AA-0000",Samsung,Parts & Accessories,Appliances,91.99,5.0,1,https://m.media-amazon.com/images/I/71qs7O1QV7L._AC_SL1500_.jpg
B07487DYRY,0.4290509332116738,0.0,Stainless Steel 26 Lbs Counter Top Ice Maker,Frigidaire,Ice Makers,Amazon Home,,3.9,308,https://m.media-amazon.com/images/I/61gX79vbcRL._AC_SL1500_.jpg
B074WDPSLZ,0.4290509332116738,0.0,"Nostalgic Warehouse 727483 Meadows Plate Interior Mortise Crystal Black Glass Door Knob in Polished Brass, 2.25 with Keyhole",Nostalgic Warehouse,Handles,Appliances,270.0,5.0,3,https://m.media-amazon.com/images/I/615xztNUDNL._AC_SL1490_.jpg
B07612V33C,0.4290509332116738,0.0,"Rack Slide End Cap, 2 Pack for General Electric, Hotpoint, AP4484666, WD12X10304",Seneca River Trading,Parts & Accessories,Tools & Home Improvement,7.54,4.3,42,https://m.media-amazon.com/images/I/51tpn0J6ShL._AC_SL1500_.jpg
B077DWDHPK,0.4290509332116738,0.0,"LG EBR78538801 LG-EBR78538801 PCB Assembly,Display, White",Lg,Replacement Parts,Tools & Home Improvement,197.54,5.0,1,https://m.media-amazon.com/images/I/51-3P6QnH3L._AC_SL1000_.jpg
B077ZPXHXC,0.4290509332116738,0.0,Wadoy 165314 Dishwasher Lower Rack Wheel for Bosch Neff Siemens Replace AP2802428 PS3439123(4 Packs),Wadoy,Unknown,Appliances,,4.0,11,https://m.media-amazon.com/images/I/71E7i4OAr5L._AC_SL1500_.jpg
B0788YL41X,0.4290509332116738,0.0,EBR74164805 - Range Oven Relay Control Board,Lg,Cooktop Parts & Accessories,Tools & Home Improvement,271.88,5.0,1,https://m.media-amazon.com/images/I/71A-19NaleL._AC_SL1500_.jpg
B078KZBVK3,0.4290509332116738,0.0,"HQRP Wick Filter Compatible with Essick Air AIRCARE EP9500 EP9R500 EP9800 EP9R800 EP9700 EP9R700 Pedestal Humidifiers, 1043 Replacement",Hqrp,Replacement Wicks,Amazon Home,21.95,3.8,10,https://m.media-amazon.com/images/I/71vU1KQOU0L._AC_SL1500_.jpg
B078VPMYF2,0.4290509332116738,0.0,MAYITOP 279640 Dryer Idler Pulley Roller For Whirlpool Maytag KitchenAid Amana Admiral AP3094197 PS334244,Mayitop,Replacement Parts,Tools & Home Improvement,,3.7,19,https://m.media-amazon.com/images/I/51ZGmqMd-FL._AC_SL1200_.jpg
B078YC59HT,0.4290509332116738,0.0,"Seneca River Trading Commercial Washing Machine, 220-240V, 2-Way Water Valve for Wascomat, 823554",Seneca River Trading,Parts & Accessories,Tools & Home Improvement,,4.0,4,https://m.media-amazon.com/images/I/71FCFGaXaoL._AC_SL1500_.jpg
B0796LZTZG,0.4290509332116738,0.0,"LANGUGU 1 Pair Washable Refrigerator Door Handle Cover,Flowers Blooms Watercolor Cultural Design,Handles Antiskid Protector for Fridge Oven Keep Off Fingerprints,Liquid,Oil Stain,Food Spot (Green)",Langugu,Handles,Appliances,,3.9,6,https://m.media-amazon.com/images/I/71gwOJJsaQL._AC_SL1209_.jpg
B07BHGLML2,0.4290509332116738,0.0,Washing Machine Cover Waterproof Dryer Cover Protective Dust Guard Washer Dryer Sunscreen Dustproof Protector Dust-proof(Flower),Yosooxx,Washer Parts & Accessories,Appliances,,3.1,7,https://m.media-amazon.com/images/I/61sYSUrydKL._AC_SL1001_.jpg
B07BQK2S6M,0.4290509332116738,0.0,"Crocus Grass Fridge & Washing Machine Vinyl Decal (Print, 27x10)",Az Vinyl Works,Stacked Washer & Dryer Units,Amazon Home,18.99,3.9,10,https://m.media-amazon.com/images/I/917qyYKVvFL._AC_SL1500_.jpg
B07C679J7D,0.4290509332116738,0.0,".Arm & Hammer. Clump & Seal Litter, Multi-Cat, 28 Lbs",Kenneth Wagner,Unknown,Appliances,,5.0,1,https://m.media-amazon.com/images/I/91VmnVM97FL._AC_SL1500_.jpg
B07CS14H4B,0.4290509332116738,0.0,NEBOO W10120998 for Whirlpool Kenmore Dryer Lint Screen Filter Catcher for W10049370,Neboo,Replacement Parts,Tools & Home Improvement,,4.7,7,https://m.media-amazon.com/images/I/81bKHFb9ShL._AC_SL1500_.jpg
B07CXTNX4T,0.4290509332116738,0.0,NEBOO WB44X232 for GE Range Oven Stove Broil Unit Element AP2031049 PS249432,Neboo,Heating Elements,Appliances,,4.6,4,https://m.media-amazon.com/images/I/61KbeBAPM6L._AC_SL1500_.jpg
B07DT2HNB6,0.4290509332116738,0.0,"EXP5300158289 Refrigerator Evaporator Fan Motor Replaces 5300158289, PS450319, AP2134901, 218543002",Xpartco,Motors,Tools & Home Improvement,24.95,3.9,14,https://m.media-amazon.com/images/I/61nsPQKU0LL._AC_SL1500_.jpg
B07G36YX28,0.4290509332116738,0.0,GreenR3 4-PACK replacement Air Filters for Refrigerators Whirlpool W10311524 fit 1876318 2319308 AH2580853 EA2580853 PS2580853 LP85060 Model Series PN and more,Unknown,Refrigerator Parts & Accessories,Tools & Home Improvement,,4.2,5,https://m.media-amazon.com/images/I/71gMqtrFb8L._AC_SL1500_.jpg
B07KKK61NK,0.4290509332116738,0.0,HQRP Dishwasher Door Balance Link Kit compatible with Whirlpool W10158291 AP3775412 PS972325 8194001 8535568 8270022 8270021 7GU3200XTSS0 7WDT790SAYM0 BLB14BRANA0 DW324K1ABL0 Dishwasher,Hqrp,Parts & Accessories,,6.91,4.0,6,https://m.media-amazon.com/images/I/61H5X1jrFeL._AC_SL1500_.jpg
B07P23T5SS,0.4290509332116738,0.0,[UPGRADED] Ultra Durable W10195416 Lower Dishwasher Wheel Replacement Exact Fit for Whirlpool Kenmore Dishwasher Rack Enhanced Durability with Steel Screws (Pack of 4),Yomnee,Parts & Accessories,Tools & Home Improvement,,4.7,4,https://m.media-amazon.com/images/I/51Gkx1yZBXL._AC_SL1000_.jpg
B07P55XRSR,0.4290509332116738,0.0,"Edgewater Parts WR60X10348, AP5982576, PS11701278 Refrigerator AC/DC Condenser Fan Motor Compatible With GE Refrigerator Fits Model# (GTS, HTH, HTR, ZIR, GTH, ZIF, CTH, DTH, GTN)",Edgewater Parts,Parts & Accessories,Industrial & Scientific,29.55,4.4,48,https://m.media-amazon.com/images/I/511proVpDsL._SL1200_.jpg
B07PPK2WX6,0.4290509332116738,0.0,PRYSM Surface Element Kit (2) WB30M1 & (2) WB30M2 for WB30MKIT,Prysm,Parts & Accessories,Tools & Home Improvement,49.99,3.2,6,https://m.media-amazon.com/images/I/61D6reupNVL._AC_SL1000_.jpg
B07QMK1TSL,0.4290509332116738,0.0,Ultra Durable W10195840 Dishwasher Rack Adjuster Positioner for Whirlpool Kenmore Kitchenaid Dishwashers - Replaces WPW10195840 - PACK OF 2,Trustous,Baskets,Tools & Home Improvement,16.99,4.4,6,https://m.media-amazon.com/images/I/51YRtZgGwPL._AC_SL1028_.jpg
B07QR9M3WF,0.4290509332116738,0.0,"COSTWAY Beverage Refrigerator, 3.2 Cubic Foot Capacity, 120 Can Beverage Cooler with LED Light, Adjustable Thermostat, Removable Shelves, Perfect for Soda, Beer or Wine, Small Drink Dispenser Machine",Costway,Beverage Refrigerators,Amazon Home,,4.0,35,https://m.media-amazon.com/images/I/71U6pShpYUL._AC_SL1200_.jpg
B07QZZ2YB5,0.4290509332116738,0.0,"279838, 279816, 3392519 & 3387134 Dryer Heating Element and Thermostat Combo Pack Replacement for Maytag MEDC200XW1 - Compatible with 279838, 279816, 3392519 & 3387134 Heater Element & Thermostat Kit",Upstart Components,Replacement Parts,Tools & Home Improvement,33.99,2.7,2,https://m.media-amazon.com/images/I/71bTXhYbmYL._AC_SL1500_.jpg
B07R8P2KZM,0.4290509332116738,0.0,DIBBATU Compatible with Bissell CrossWave 1785/2306 Series-3 Pack Multi Surface 1868 Brush Roll and 2 Pack 1866 Vacuum Filter,Dibbatu,Unknown,Appliances,,4.0,1,https://m.media-amazon.com/images/I/81QvcF1MI2L._AC_SL1500_.jpg
B07S3Z5L5N,0.4290509332116738,0.0,PRYSM Defrost Heater Replaces 2263749,Prysm,Parts & Accessories,Tools & Home Improvement,,4.8,23,https://m.media-amazon.com/images/I/41I4tlAIxSL._AC_SL1000_.jpg
B07SD68ZVV,0.4290509332116738,0.0,2-Pack 306508 Dryer Bearing Kit Replacement for Maytag LDE6004ACW Dryer - Compatible with 306508 Tumbler Bearing Kit Front Glide Rivets and Pad - UpStart Components Brand,Upstart Components,Replacement Parts,Tools & Home Improvement,7.99,4.0,1,https://m.media-amazon.com/images/I/7132FtObgCL._AC_SL1500_.jpg
B07SDKCN93,0.4290509332116738,0.0,2-Pack W10837240 Dryer Idler Pulley Replacement for Maytag MED5100DW0 Dryer - Compatible with W10547290 3388674 Pulley Assembly - UpStart Components Brand,Upstart Components,Replacement Parts,Tools & Home Improvement,15.99,5.0,1,https://m.media-amazon.com/images/I/61oqzXO1VfL._AC_SL1500_.jpg
B07SKT1TS6,0.4290509332116738,0.0,"DerBlue 4 Pack Premium Humidifier Filters Replacement for Honeywell Filter A, HAC-504, HAC-504AW, HCM 350 and Other Cool Mist Models",Derblue,Replacement Wicks,Amazon Home,,4.3,31,https://m.media-amazon.com/images/I/71EqSmw632L._AC_SL1500_.jpg
B07SM9ZNNT,0.4290509332116738,0.0,Supplying Demand W10192995 1471810 Clothes Washer Door Lock Latch Replacement Model Specific Not Universal,Supplying Demand,Washer Parts & Accessories,Tools & Home Improvement,50.99,3.6,10,https://m.media-amazon.com/images/I/71-90xV-n6L._AC_SL1500_.jpg
B07SMYJYY6,0.4290509332116738,0.0,"OEM Samsung FREEZER Door Handle Support Specifically For RF260BEAESR, RF260BEAESR/AA, RF260BEAEWW, RF260BEAEWW/AA",Samsung,Handles,Appliances,29.95,4.3,43,https://m.media-amazon.com/images/I/41S7D9asfuL._AC_SL1132_.jpg
B07STFQS6T,0.4290509332116738,0.0,Lead Reduction Replacement Water Filter for LG 5231JA2006A Refrigerator -Certified to the NSF/ANSI 42 & 53 Standard for Chlorine & Lead Reduction,Clear Choice,Water Filters,Appliances,,5.0,2,https://m.media-amazon.com/images/I/51n3sNOpL9L._AC_SL1000_.jpg
B07SV28492,0.4290509332116738,0.0,WE01X20380 Control Knob Replacement for GE Washer or Dryers AP5805162 PS8769914,Poweka,Replacement Parts,Tools & Home Improvement,,4.0,5,https://m.media-amazon.com/images/I/61+4jhI++uL._AC_SL1500_.jpg
B07TW6R7N2,0.4290509332116738,0.0,"1800 RPM Portable Spin Dryer for Dorm, Camping, Apartments, RV's,110V/10Lbs",Topvendor,Dryers,,,5.0,1,https://m.media-amazon.com/images/I/51yNJDAbvcL._AC_SL1000_.jpg
B07V5WN1JS,0.4290509332116738,0.0,"Seneca River Trading Replacement Ice Maker Kit for Frigidaire, 5303918493, 241798226",Seneca River Trading,Ice Makers,Appliances,,5.0,5,https://m.media-amazon.com/images/I/519pK4oZ-kL._AC_SL1500_.jpg
B07VJWXRVH,0.4290509332116738,0.0,"Bull Grill Warming Rack for Bull 30\" Grills",Bull Outdoor Products,Parts & Accessories,Tools & Home Improvement,,4.5,20,https://m.media-amazon.com/images/I/71LiJUmcirL._AC_SL1500_.jpg
B07VKC26TW,0.4290509332116738,0.0,"KLARSTEIN Contempo Neo - Under-Mounted Cooker Hood Extractor, Recirculation Width 90 CM, Maximum Exhaust Power 175 m³/h, SenseControl, Integrated Touch Control, LED Cooker Lights, Elegant Design",Klarstein,Range Hoods,Appliances,,4.1,468,https://m.media-amazon.com/images/I/61e9J2wEgXL._AC_SL1500_.jpg
B07VM4R1QY,0.4290509332116738,0.0,"Northair Built-in Freestanding Ice Maker,66lbs/24h, 10lbs Storage,Under Counter/Commercial/Portable Automatic Ice Machine for Restaurant Bar Cafe, LCD Display Panel in Timer & Auto Cleaning",Northair,Ice Makers,,,1.0,1,https://m.media-amazon.com/images/I/51Z4mwFf+8L._AC_SL1000_.jpg
B07VN7WZ42,0.4290509332116738,0.0,Supplying Demand 5303202011 3051225 Range Oven Door Seal Gasket Replacement,Supplying Demand,Parts & Accessories,Industrial & Scientific,28.99,5.0,4,https://m.media-amazon.com/images/I/71jVQuHcK+L._SL1500_.jpg
B07WD1H835,0.4290509332116738,0.0,"Bosch SHP865ZD2N 500 Series 24 Inch Built In Bar Handle Dishwasher with 5 Wash Cycles, 16 Place Settings, Energy Star Certified, Flexible 3rd Rack, AutoAir (Pocket Handle (White))",Bosch,Built-In Dishwashers,Appliances,,5.0,4,https://m.media-amazon.com/images/I/41qafltkkjL._AC_SL1080_.jpg
B07WN6V2D1,0.4290509332116738,0.0,Fisher & Paykel OEM 524837 Fisher Paykel Rinse Aid Cap,Fisher & Paykel Oem,Replacement Parts,Tools & Home Improvement,8.99,5.0,1,https://m.media-amazon.com/images/I/51Y4QzfvlkL._AC_SL1200_.jpg
B07WT6LV87,0.4290509332116738,0.0,"45 x 52 mm WHITE Perforated Shrink Band for Hot Sauce Bottles and Other Liquid Bottles Fits 3/4\" to 1\" Diameter - Pack of 250",Supplement And Supply,Shrink Wrappers,Amazon Home,12.97,4.0,31,https://m.media-amazon.com/images/I/717KAqsUkAL._AC_SL1500_.jpg
B07YB2SGJX,0.4290509332116738,0.0,"QELEG 2 Pieces Flannel Cloth Coffee Filter Strainers with Steel Handle, Coffee Sock Durable Easy to Wash",Qeleg,Reusable Filters,Amazon Home,,3.9,24,https://m.media-amazon.com/images/I/51NzyBizMKL._AC_SL1000_.jpg
B07YG8F8BB,0.4290509332116738,0.0,AF 16x25x1 MERV 11 Pleated AC Furnace Air Filter. Pack of 4 filters.,"Af All- Filters, Inc. The American Filter Company",Unknown,Appliances,,4.1,19,https://m.media-amazon.com/images/I/61ZUEblG8fL._AC_SL1280_.jpg
B07ZZ8192C,0.4290509332116738,0.0,Filter Assembly Lint ADQ73373201 for LG AP5675511 2656948 PS7787727,Filter,Lint Screens,Tools & Home Improvement,50.66,5.0,5,https://m.media-amazon.com/images/I/51hfniuCv7L._AC_SL1028_.jpg
B081XL8V4B,0.4290509332116738,0.0,ForeverPRO W10415450 Knob for Whirlpool Range 2118719 AH3500902 EA3500902 PS3500902,Foreverpro,Knobs,Tools & Home Improvement,21.62,3.8,42,https://m.media-amazon.com/images/I/51cOgEDtQML._AC_SL1500_.jpg
B081XM5DMP,0.4290509332116738,0.0,ForeverPRO WPW10160371 Knob for Whirlpool Range W10160371 1454795 AH2328811 EA2328811,Foreverpro,Knobs,Tools & Home Improvement,40.92,4.5,2,https://m.media-amazon.com/images/I/51s0glHu-8L._AC_SL1000_.jpg
B082KBG4F7,0.4290509332116738,0.0,ForeverPRO DA97-00258C Icemaker Assembly for Samsung Refrigerator (AP4172188) 1482762,Foreverpro,Ice Makers,Tools & Home Improvement,,3.9,26,https://m.media-amazon.com/images/I/61n-v3-pMdL._AC_SL1500_.jpg
B083F5G6X6,0.4290509332116738,0.0,Supplying Demand WD28X10335 Lower Dishwasher Dish Rack Assembly With Wheels For 1810244 & PS3486947 Not Universal Model Specific,Supplying Demand,Parts & Accessories,Amazon Home,,2.9,14,https://m.media-amazon.com/images/I/71SpZZkEbBL._AC_SL1500_.jpg
B084H1ZCTB,0.4290509332116738,0.0,5304513033 Freezer Temperature Control Replacement for Kenmore/Sears 253.22042410 - Compatible with 216715200 Control Thermostat,Upstart Components,Parts & Accessories,Tools & Home Improvement,8.99,4.6,6,https://m.media-amazon.com/images/I/71vO8S4DD9L._AC_SL1500_.jpg
B084H541KP,0.4290509332116738,0.0,W10276397 Washer Drain Pump Replacement for Whirlpool WTW5800BW0 - Compatible with WPW10276397 Washing Machine Water Pump,Upstart Components,Drain Pumps,Tools & Home Improvement,25.99,5.0,2,https://m.media-amazon.com/images/I/61Q5zZwnREL._AC_SL1500_.jpg
B084T5H9Z3,0.4290509332116738,0.0,"Edgewater Parts W10279909, WPW10279909, AP6018503, PS11751805 Ice Maker Water Inlet Valve Compatible with Whirlpool Refrigerator Product Name (Fits Models: 106, M1B, 596, WRF, WRT and More)",Edgewater Parts,Parts & Accessories,Tools & Home Improvement,,4.5,23,https://m.media-amazon.com/images/I/51fA+gcqm8L._AC_SL1000_.jpg
